id_hog,id_per,id_via,sexo,trabajo,carnet,hora_ini,hora_fin,mot_origen,mot_destino,vehiculo,distancia,edad,num_veh,num_miembros_fam,num_adultos,pueblo_dest,pueblo_orig
3034097,1,1,2,1,4,700,800,1,2,1,18.12110585,49,1,1,1,079,074
3034097,1,2,2,1,4,1800,1900,2,1,1,18.12110585,49,1,1,1,074,079
3034099,1,1,2,1,4,740,745,1,2,11,1.079627247,50,3,1,1,074,074
3034099,1,2,2,1,4,1530,1545,2,10,11,4.109827455,50,3,1,1,007,074
3034099,1,3,2,1,4,1615,1630,7,5,11,4.802476124,50,3,1,1,074,007
3034099,1,4,2,1,4,1703,1705,5,1,11,0.262304113,50,3,1,1,074,074
3034114,1,1,2,1,4,1000,1005,1,5,11,0.424764342,51,2,1,1,074,074
3034114,1,2,2,1,4,1058,1100,5,1,11,0.424764342,51,2,1,1,074,074
3034114,1,3,2,1,4,1700,1720,1,10,11,1.155641217,51,2,1,1,074,074
3034114,1,4,2,1,4,1754,1800,7,1,11,1.155641217,51,2,1,1,074,074
3034114,1,5,2,1,4,1830,1850,1,7,11,10.66619444,51,2,1,1,079,074
3034114,1,6,2,1,4,1950,2000,7,1,11,10.66619444,51,2,1,1,074,079
3034132,1,1,2,1,4,830,900,1,2,24,2.076291249,48,1,1,1,074,074
3034132,1,2,2,1,4,1400,1430,2,1,24,2.076291249,48,1,1,1,074,074
3034132,1,3,2,1,4,1930,1945,1,5,24,0.806642776,48,1,1,1,074,074
3034132,1,4,2,1,4,2015,2030,5,1,24,0.806642776,48,1,1,1,074,074
3034160,1,1,2,1,4,645,715,1,2,11,7.910981542,53,3,1,1,079,074
3034160,1,2,2,1,4,1500,1530,2,1,11,7.910981542,53,3,1,1,074,079
3034165,1,1,2,1,4,1600,1610,1,6,14,5.76752768,29,1,1,1,074,074
3034165,1,2,2,1,4,1630,1640,6,6,14,2.802509738,29,1,1,1,074,074
3034165,1,3,2,1,4,1800,1815,6,1,14,3.87175199,29,1,1,1,074,074
3034177,1,1,2,1,4,600,630,1,2,11,27.28689701,53,2,1,1,079,074
3034177,1,2,2,1,4,1900,1945,2,1,11,27.28689701,53,2,1,1,074,079
3034261,1,-1,2,1,4,-1,-1,-1,-1,-1,-1,41,0,1,1,,
3034439,1,-1,2,1,1,-1,-1,-1,-1,-1,-1,53,2,1,1,,
3034471,1,1,2,1,1,1400,1415,1,2,3,1.753686715,38,2,1,1,074,074
3034471,1,2,2,1,1,2100,2116,2,1,3,1.753686715,38,2,1,1,074,074
3034472,1,1,1,2,4,900,930,1,4,4,6.51257997,23,2,1,0,007,074
3034472,1,2,1,2,4,1523,1545,4,2,4,2.512102986,23,2,1,0,007,007
3034472,1,3,1,2,4,2200,2245,2,1,4,6.587061945,23,2,1,0,074,007
3034502,1,1,1,1,4,1000,1005,1,5,24,0,52,2,1,1,074,074
3034502,1,2,1,1,4,1010,1015,5,1,24,0,52,2,1,1,074,074
3034578,1,1,1,1,4,900,930,1,2,11,21.42578178,56,2,1,1,079,074
3034578,1,2,1,1,4,1400,1430,2,1,11,21.42578178,56,2,1,1,074,079
3034578,1,3,1,1,4,1630,1700,1,2,11,21.42578178,56,2,1,1,079,074
3034578,1,4,1,1,4,2030,2100,2,1,11,21.42578178,56,2,1,1,074,079
3034613,1,1,2,1,4,1300,1315,1,5,24,0.753522558,58,1,1,1,074,074
3034613,1,2,2,1,4,1400,1415,5,1,24,0.753522558,58,1,1,1,074,074
3034647,1,1,2,1,4,1130,1140,1,5,11,8.164136606,56,4,1,1,007,074
3034647,1,2,2,1,4,1230,1240,5,1,11,8.164136606,56,4,1,1,074,007
3034647,1,3,2,1,4,1437,1445,1,2,24,0.516436223,56,4,1,1,074,074
3034647,1,4,2,1,4,2057,2105,2,1,24,0.516436223,56,4,1,1,074,074
3034651,1,1,1,1,4,755,810,1,7,11,5.35624522,42,2,1,1,074,074
3034651,1,2,1,1,4,812,840,7,3,11,24.01780087,42,2,1,1,079,074
3034651,1,3,1,1,4,1421,1455,3,1,11,29.13257893,42,2,1,1,074,079
3034651,1,4,1,1,4,1620,1700,1,3,11,17.30259638,42,2,1,1,079,074
3034651,1,5,1,1,4,1936,2010,3,1,11,17.30259638,42,2,1,1,074,079
3034815,1,1,1,2,1,1930,1940,1,10,4,1.262821248,25,2,1,1,074,074
3034815,1,2,1,2,1,2100,2110,10,1,4,1.262821248,25,2,1,1,074,074
3034849,1,1,2,1,4,800,900,1,2,2,15.84847271,51,2,1,1,079,074
3034849,1,2,2,1,4,1630,1730,2,1,2,15.84847271,51,2,1,1,074,079
3035047,1,1,1,1,4,830,855,1,2,4,6.225062128,58,1,1,1,058,074
3035047,1,2,1,1,4,2115,2145,2,1,4,6.225062128,58,1,1,1,074,058
3035098,1,1,2,1,4,800,820,1,2,11,14.07860569,48,3,1,1,058,074
3035098,1,2,2,1,4,1800,1803,2,8,24,0.243097911,48,3,1,1,058,058
3035098,1,3,2,1,4,2200,2220,8,1,11,13.84778612,48,3,1,1,074,058
3035188,1,1,2,1,4,1915,1925,1,10,11,1.288176062,27,4,1,1,074,074
3035188,1,2,2,1,4,2100,2110,10,1,11,1.288176062,27,4,1,1,074,074
3035221,1,1,2,1,4,1800,1810,1,9,24,0.282244768,54,3,1,1,074,074
3035221,1,2,2,1,4,1810,1820,9,1,24,0.282244768,54,3,1,1,074,074
3035303,1,1,1,1,4,730,750,1,2,11,16.1331718,53,1,1,1,058,074
3035303,1,2,1,1,4,2100,2120,2,1,11,16.1331718,53,1,1,1,074,058
3035410,1,1,2,1,4,847,900,1,2,2,1.316530809,52,2,1,1,074,074
3035410,1,2,2,1,4,1302,1315,2,1,2,1.316530809,52,2,1,1,074,074
3035410,1,3,2,1,4,1819,1830,1,11,14,1.280674975,52,2,1,1,074,074
3035410,1,4,2,1,4,2034,2045,11,1,14,1.280674975,52,2,1,1,074,074
3035417,1,1,2,1,4,900,915,1,6,24,0.829990559,51,1,1,1,074,074
3035417,1,2,2,1,4,1300,1315,6,5,24,1.010038426,51,1,1,1,074,074
3035417,1,3,2,1,4,1330,1340,5,1,24,0.252741724,51,1,1,1,074,074
3035417,1,4,2,1,4,1530,1535,1,6,24,0.38557864,51,1,1,1,074,074
3035417,1,5,2,1,4,1630,1635,6,1,24,0.38557864,51,1,1,1,074,074
3035417,1,6,2,1,4,2000,2010,1,5,24,0.252741724,51,1,1,1,074,074
3035417,1,7,2,1,4,2045,2100,5,1,24,0.252741724,51,1,1,1,074,074
3035421,1,1,1,1,4,830,855,1,2,11,15.8037386,57,2,1,1,058,074
3035421,1,2,1,1,4,1430,1455,2,1,11,15.8037386,57,2,1,1,074,058
3035421,1,3,1,1,4,1630,1645,1,9,20,1.011349845,57,2,1,1,074,074
3035421,1,4,1,1,4,1930,1945,9,1,20,1.011349845,57,2,1,1,074,074
3035474,1,1,2,1,1,1038,1100,1,6,2,2.359548641,31,1,1,1,074,074
3035474,1,2,2,1,1,1122,1145,6,1,2,2.359548641,31,1,1,1,074,074
3035573,1,1,2,1,4,700,800,1,2,2,14.45546967,57,1,1,1,079,074
3035573,1,2,2,1,4,1600,1700,2,1,2,14.45546967,57,1,1,1,074,079
3035670,1,1,2,1,1,930,945,1,5,24,0.309025799,36,1,1,1,074,074
3035670,1,2,2,1,1,1030,1045,5,1,24,0.309025799,36,1,1,1,074,074
3035820,1,1,2,1,1,700,800,1,2,1,15.62333562,53,1,1,1,079,074
3035820,1,2,2,1,1,1215,1300,2,1,2,15.62333562,53,1,1,1,074,079
3035820,1,3,2,1,1,1900,1930,1,9,24,1.401962529,53,1,1,1,074,074
3035820,1,4,2,1,1,1930,2000,9,1,24,1.401962529,53,1,1,1,074,074
3035822,1,1,1,1,5,800,810,1,2,11,1.591174874,58,1,1,1,074,074
3035822,1,2,1,1,5,1130,1140,2,1,11,1.591174874,58,1,1,1,074,074
3035822,1,3,1,1,5,1155,1200,1,2,11,1.591174874,58,1,1,1,074,074
3035822,1,4,1,1,5,1600,1610,2,1,11,1.591174874,58,1,1,1,074,074
3035831,1,1,2,2,4,800,900,1,4,2,6.293567204,23,3,1,0,058,074
3035831,1,2,2,2,4,1130,1230,4,1,2,6.293567204,23,3,1,0,074,058
3035831,1,3,2,2,4,1540,1600,1,11,24,1.206286703,23,3,1,0,074,074
3035831,1,4,2,2,4,1800,1830,11,1,24,1.206286703,23,3,1,0,074,074
3035831,1,5,2,2,4,2023,2030,1,10,11,0.953399922,23,3,1,0,074,074
3035831,1,6,2,2,4,2223,2230,10,1,11,0.953399922,23,3,1,0,074,074
3035840,1,1,1,1,4,600,630,1,2,11,11.65497589,57,2,1,1,065,074
3035840,1,2,1,1,4,1530,1600,2,1,11,11.65497589,57,2,1,1,074,065
3036002,1,1,1,1,4,700,730,1,2,11,11.51584452,39,2,1,1,065,074
3036002,1,2,1,1,4,1700,1730,2,1,11,11.51584452,39,2,1,1,074,065
3036008,1,1,1,1,5,630,715,1,3,11,22.44456181,45,2,1,1,079,074
3036008,1,2,1,1,5,1700,1720,3,10,11,22.05700959,45,2,1,1,074,079
3036008,1,3,1,1,5,1900,1910,10,1,11,1.071587244,45,2,1,1,074,074
3036016,1,1,1,1,4,630,700,1,2,2,12.08211638,51,1,1,1,079,074
3036016,1,2,1,1,4,1530,1610,2,1,2,12.08211638,51,1,1,1,074,079
3036022,1,1,1,1,4,815,900,1,2,11,22.48877397,56,1,1,1,079,074
3036022,1,2,1,1,4,1900,2000,2,1,11,22.48877397,56,1,1,1,074,079
3036029,1,1,2,1,4,900,910,11,7,24,0.222742872,35,1,1,1,074,074
3036029,1,2,2,1,4,915,920,7,11,24,0.222742872,35,1,1,1,074,074
3036029,1,3,2,1,4,1730,1740,11,9,14,3.635277529,35,1,1,1,074,074
3036029,1,4,2,1,4,1900,1910,9,1,14,3.635277529,35,1,1,1,074,074
3036044,1,1,2,1,4,2000,2015,1,10,11,2.170973954,52,2,1,1,074,074
3036044,1,2,2,1,4,2100,2115,10,1,11,2.170973954,52,2,1,1,074,074
3036081,1,1,2,1,4,931,950,1,5,4,1.927740302,58,2,1,1,074,074
3036081,1,2,2,1,4,1123,1145,5,6,24,0.382426381,58,2,1,1,074,074
3036081,1,3,2,1,4,1300,1315,6,1,14,1.951787417,58,2,1,1,074,074
3036113,1,1,1,1,5,700,820,1,2,1,18.1747519,56,4,1,1,079,074
3036113,1,2,1,1,5,1730,1900,2,1,1,18.1747519,56,4,1,1,074,079
3036128,1,1,2,2,4,815,900,1,2,4,15.54193597,46,1,1,1,079,074
3036128,1,2,2,2,4,1330,1420,2,1,4,15.54193597,46,1,1,1,074,079
3036129,1,1,2,1,1,730,810,1,2,4,13.21035239,50,1,1,1,079,074
3036129,1,2,2,1,1,1430,1440,2,12,4,1.602414119,50,1,1,1,079,079
3036129,1,3,2,1,1,1640,1650,12,2,4,1.602414119,50,1,1,1,079,079
3036129,1,4,2,1,1,1900,2040,2,1,4,13.21035239,50,1,1,1,074,079
3036150,1,1,2,1,4,1600,1615,1,6,24,0.283613994,41,1,1,1,074,074
3036150,1,2,2,1,4,1645,1700,6,1,24,0.283613994,41,1,1,1,074,074
3036150,1,3,2,1,4,1700,1705,1,5,11,1.081523908,41,1,1,1,074,074
3036150,1,4,2,1,4,1830,1840,5,1,11,1.081523908,41,1,1,1,074,074
3036304,1,1,1,1,4,831,835,1,7,11,0.493514138,44,2,1,1,074,074
3036304,1,2,1,1,4,835,930,7,2,11,20.11224554,44,2,1,1,079,074
3036304,1,3,1,1,4,1830,1900,2,1,11,19.77800156,44,2,1,1,074,079
3036549,1,1,1,1,5,800,1330,12,2,12,389.8405802,62,1,1,1,079,148
3036549,1,2,1,1,5,1600,1700,2,1,11,15.70587194,62,1,1,1,074,079
3036591,1,1,2,1,4,645,730,1,2,4,6.596140017,42,1,1,1,007,074
3036591,1,2,2,1,4,830,855,2,3,15,9.027849843,42,1,1,1,074,007
3036591,1,3,2,1,4,1100,1130,3,2,15,9.027849843,42,1,1,1,007,074
3036591,1,4,2,1,4,1330,1415,2,1,4,6.596140017,42,1,1,1,074,007
3036613,1,1,2,1,4,1215,1245,1,2,11,8.974252911,43,2,1,1,065,074
3036613,1,2,2,1,4,2120,2145,2,1,11,8.974252911,43,2,1,1,074,065
3036698,1,1,1,1,4,1300,1345,1,9,24,3.338870066,56,1,1,1,092,074
3036698,1,2,1,1,4,1345,1500,9,1,24,3.338870066,56,1,1,1,074,092
3036784,1,-1,2,1,1,-1,-1,-1,-1,-1,-1,55,0,1,1,,
3036789,1,1,2,1,4,800,815,1,2,11,5.55080512,47,3,1,1,006,074
3036789,1,2,2,1,4,1600,1620,2,1,11,5.55080512,47,3,1,1,074,006
3036789,1,3,2,1,4,1655,1700,1,5,11,0.681164808,47,3,1,1,074,074
3036789,1,4,2,1,4,1730,1740,5,1,11,0.681164808,47,3,1,1,074,074
3036789,1,5,2,1,4,1837,1845,1,10,11,1.133674143,47,3,1,1,074,074
3036789,1,6,2,1,4,2000,2015,10,1,11,1.133674143,47,3,1,1,074,074
3036893,1,1,1,2,4,1000,1005,1,10,11,1.909229691,61,2,1,1,074,074
3036893,1,2,1,2,4,1200,1210,10,1,11,1.909229691,61,2,1,1,074,074
3036945,1,1,1,1,4,645,715,1,2,11,34.43714565,53,2,1,1,148,074
3036945,1,2,1,1,4,1500,1530,2,1,11,34.43714565,53,2,1,1,074,148
3036945,1,3,1,1,4,1800,1835,1,9,24,0.987527244,53,2,1,1,074,074
3036945,1,4,1,1,4,1835,1905,9,1,24,0.987527244,53,2,1,1,074,074
3036956,1,1,2,2,4,1100,1115,1,8,2,1.644003015,24,1,1,0,074,074
3036956,1,2,2,2,4,1218,1245,8,1,24,1.644003015,24,1,1,0,074,074
3036956,1,3,2,2,4,1700,1720,1,2,24,0.709369153,24,1,1,0,074,074
3036956,1,4,2,2,4,1830,1900,2,5,3,5.14514674,24,1,1,0,006,074
3036956,1,5,2,2,4,2030,2100,5,1,14,4.453253296,24,1,1,0,074,006
3036969,1,1,2,2,4,1200,1215,1,10,11,9.258709313,25,2,1,1,079,074
3036969,1,2,2,2,4,1300,1305,10,10,11,1.737304871,25,2,1,1,079,079
3036969,1,3,2,2,4,1305,1320,10,1,11,10.75598343,25,2,1,1,074,079
3036969,1,4,2,2,4,1530,1615,1,10,4,14.9103092,25,2,1,1,079,074
3036969,1,5,2,2,4,2100,2200,10,1,2,14.9103092,25,2,1,1,074,079
3037100,1,1,2,1,1,1300,1310,1,5,24,0.262289466,61,1,1,1,074,074
3037100,1,2,2,1,1,1315,1330,5,1,24,0.262289466,61,1,1,1,074,074
3037105,1,1,2,1,4,1145,1200,1,9,24,0.391747848,56,2,1,1,074,074
3037105,1,2,2,1,4,1330,1340,9,1,24,0.391747848,56,2,1,1,074,074
3037105,1,3,2,1,4,1345,1350,1,5,11,1.560292141,56,2,1,1,074,074
3037105,1,4,2,1,4,1420,1425,5,1,11,1.560292141,56,2,1,1,074,074
3037137,1,1,1,1,4,1501,1510,1,7,11,1.096206789,51,1,1,1,074,074
3037137,1,2,1,1,4,1510,1520,7,1,11,1.096206789,51,1,1,1,074,074
3037147,1,1,2,1,4,600,630,1,2,11,18.54810906,45,2,1,1,079,074
3037147,1,2,2,1,4,1430,1610,2,1,11,18.54810906,45,2,1,1,074,079
3037147,1,3,2,1,4,1700,1730,1,9,24,0,45,2,1,1,074,074
3037225,1,1,2,1,4,1148,1205,1,5,24,1.076346494,53,2,1,1,074,074
3037225,1,2,2,1,4,1205,1218,5,1,24,1.076346494,53,2,1,1,074,074
3037225,1,3,2,1,4,1220,1246,1,12,24,1.87716423,53,2,1,1,074,074
3037225,1,4,2,1,4,1354,1420,12,1,24,1.87716423,53,2,1,1,074,074
3037411,1,1,1,1,4,1030,1100,1,9,24,0.9790239,69,1,1,1,074,074
3037411,1,2,1,1,4,1105,1130,9,1,24,0.9790239,69,1,1,1,074,074
3037411,1,3,1,1,4,1500,1530,1,9,24,0.9790239,69,1,1,1,074,074
3037411,1,4,1,1,4,1535,1600,9,1,24,0.9790239,69,1,1,1,074,074
3037463,1,1,1,2,5,700,900,1,2,2,20.97582011,28,2,1,1,079,074
3037463,1,2,1,2,5,1800,1815,2,3,4,3.170954306,28,2,1,1,079,079
3037463,1,3,1,2,5,2100,2220,3,1,2,19.96069974,28,2,1,1,074,079
3037494,1,1,2,1,1,556,620,1,2,14,26.38647852,60,2,1,1,079,074
3037494,1,2,2,1,1,815,840,2,1,2,26.38647852,60,2,1,1,074,079
3037494,1,3,2,1,1,1320,1330,1,12,24,0.56690955,60,2,1,1,074,074
3037494,1,4,2,1,1,1340,1350,12,1,24,0.56690955,60,2,1,1,074,074
3037541,1,1,2,1,4,1100,1200,1,3,2,17.1801553,25,2,1,1,079,074
3037541,1,2,2,1,4,1500,1600,3,1,2,17.1801553,25,2,1,1,074,079
3037582,1,1,2,2,4,1700,1720,1,5,24,1.450321673,52,0,1,1,074,074
3037582,1,2,2,2,4,1830,1850,5,1,24,1.450321673,52,0,1,1,074,074
3037586,1,1,2,1,1,735,825,11,6,1,2.705264313,57,1,1,1,079,079
3037586,1,2,2,1,1,1900,1930,6,11,1,2.705264313,57,1,1,1,079,079
3037586,1,3,2,1,1,1930,2040,11,1,1,16.34432789,57,1,1,1,074,079
3037676,1,1,1,1,4,727,735,1,2,12,3.145675758,46,1,1,1,092,074
3037676,1,2,1,1,4,1800,1805,2,1,12,3.145675758,46,1,1,1,074,092
3037745,1,1,2,1,4,900,905,1,8,14,0.651734503,60,1,1,1,074,074
3037745,1,2,2,1,4,1309,1315,8,1,3,0.651734503,60,1,1,1,074,074
3037750,1,1,2,1,4,900,930,1,2,1,13.80071665,49,1,1,1,079,074
3037750,1,2,2,1,4,1130,1200,2,1,1,13.80071665,49,1,1,1,074,079
3037940,1,1,1,1,4,630,715,1,2,2,14.13642453,63,1,1,1,079,074
3037940,1,2,1,1,4,720,750,2,9,24,0,63,1,1,1,079,079
3037940,1,3,1,1,4,755,800,9,2,24,0,63,1,1,1,079,079
3037940,1,4,1,1,4,1700,1745,2,1,2,14.13642453,63,1,1,1,074,079
3037940,1,5,1,1,4,1756,1805,1,10,11,1.186635136,63,1,1,1,074,074
3037940,1,6,1,1,4,1818,1820,10,5,11,0.43682026,63,1,1,1,074,074
3037940,1,7,1,1,4,1924,1930,5,1,11,0.77804795,63,1,1,1,074,074
3037954,1,1,1,1,4,530,540,1,2,11,3.466453768,38,2,1,1,092,074
3037954,1,2,1,1,4,1400,1410,2,1,11,3.466453768,38,2,1,1,074,092
3038062,1,-1,2,1,4,-1,-1,-1,-1,-1,-1,58,2,1,1,,
3038097,1,1,2,1,4,754,800,1,10,11,0.958154743,43,2,1,1,074,074
3038097,1,2,2,1,4,805,821,10,2,24,1.047781448,43,2,1,1,074,074
3038097,1,3,2,1,4,1500,1515,2,1,24,1.107889349,43,2,1,1,074,074
3038097,1,4,2,1,4,1630,1650,1,7,24,0.958154743,43,2,1,1,074,074
3038097,1,5,2,1,4,1724,1730,7,1,11,0.958154743,43,2,1,1,074,074
3038185,1,1,2,1,4,1100,1140,1,10,2,13.20263262,31,1,1,1,079,074
3038185,1,2,2,1,4,1500,1540,10,1,2,13.20263262,31,1,1,1,074,079
3052970,1,1,1,1,4,853,900,1,2,11,1.896462754,49,2,1,1,074,074
3052970,1,2,1,1,4,1930,1945,2,1,11,1.896462754,49,2,1,1,074,074
3053057,1,1,1,1,4,415,510,1,2,11,3.076472611,33,2,1,1,074,074
3053057,1,2,1,1,4,900,915,2,1,11,3.076472611,33,2,1,1,074,074
3053057,1,3,1,1,4,1100,1105,1,5,24,0.105497922,33,2,1,1,074,074
3053057,1,4,1,1,4,1115,1120,5,1,24,0.105497922,33,2,1,1,074,074
3053057,1,5,1,1,4,1355,1410,1,2,11,3.076472611,33,2,1,1,074,074
3053057,1,6,1,1,4,1900,1915,2,1,11,3.076472611,33,2,1,1,074,074
3053202,1,-1,1,1,5,-1,-1,-1,-1,-1,-1,42,3,1,1,,
3053274,1,1,2,1,4,1000,1030,1,1,24,0,44,2,1,1,074,074
3053274,1,2,2,1,4,1900,1915,1,10,24,1.14569578,44,2,1,1,074,074
3053274,1,3,2,1,4,2000,2015,10,1,24,1.14569578,44,2,1,1,074,074
3053311,1,1,2,1,4,1530,1545,1,6,14,9.171211425,55,5,1,1,079,074
3053311,1,2,2,1,4,1615,1625,6,6,14,1.415928307,55,5,1,1,079,079
3053311,1,3,2,1,4,1815,1835,6,1,14,10.46409404,55,5,1,1,074,079
3053340,1,1,1,1,4,830,845,1,7,11,0.814471206,46,2,1,1,074,074
3053340,1,2,1,1,4,850,855,7,7,11,0.506290035,46,2,1,1,074,074
3053340,1,3,1,1,4,900,905,7,2,11,1.232301035,46,2,1,1,074,074
3053340,1,4,1,1,4,1645,1700,2,10,11,1.232301035,46,2,1,1,074,074
3053340,1,5,1,1,4,1721,1730,7,10,11,0.506290035,46,2,1,1,074,074
3053340,1,6,1,1,4,1735,1745,7,1,11,0.814471206,46,2,1,1,074,074
3053349,1,1,2,1,4,800,815,1,2,11,8.348761692,44,1,1,1,079,074
3053349,1,2,2,1,4,1200,1215,2,1,11,8.348761692,44,1,1,1,074,079
3053377,1,1,2,1,4,855,900,1,7,24,0.141944552,39,2,1,1,074,074
3053377,1,2,2,1,4,905,910,7,1,24,0.141944552,39,2,1,1,074,074
3053377,1,3,2,1,4,915,1010,1,2,11,5.884910335,39,2,1,1,058,074
3053377,1,4,2,1,4,1400,1430,2,10,11,5.743477638,39,2,1,1,074,058
3053377,1,5,2,1,4,1504,1505,10,1,11,0.141944552,39,2,1,1,074,074
3053379,1,1,2,1,4,800,900,1,2,11,19.47909332,38,2,1,1,079,074
3053379,1,2,2,1,4,1800,1900,2,1,11,19.47909332,38,2,1,1,074,079
3053401,1,1,1,1,4,650,655,1,2,11,1.654355938,43,2,1,1,074,074
3053401,1,2,1,1,4,1400,1410,2,1,11,1.654355938,43,2,1,1,074,074
3053419,1,1,1,1,5,630,700,1,2,17,16.36426241,31,2,1,1,079,074
3053419,1,2,1,1,5,1430,1450,2,1,17,16.36426241,31,2,1,1,074,079
3053419,1,3,1,1,5,1800,1810,1,5,11,2.454448048,31,2,1,1,074,074
3053419,1,4,1,1,5,1830,1840,5,1,11,2.454448048,31,2,1,1,074,074
3053427,1,1,1,1,4,645,755,1,2,1,15.71534169,38,1,1,1,079,074
3053427,1,2,1,1,4,1500,1630,2,11,1,15.02633279,38,1,1,1,074,079
3053427,1,3,1,1,4,1900,1930,11,1,14,2.156085921,38,1,1,1,074,074
3053452,1,1,1,1,5,700,715,1,2,11,6.321392972,30,3,1,1,074,074
3053452,1,2,1,1,5,2000,2015,2,1,11,6.321392972,30,3,1,1,074,074
3053461,1,1,2,1,4,810,820,1,2,11,1.398385825,32,2,1,1,074,074
3053461,1,2,2,1,4,1400,1410,2,1,11,1.398385825,32,2,1,1,074,074
3053461,1,3,2,1,4,1730,1745,1,5,11,7.275324663,32,2,1,1,079,074
3053461,1,4,2,1,4,2045,2100,5,1,11,7.275324663,32,2,1,1,074,079
3053787,1,-1,2,1,4,-1,-1,-1,-1,-1,-1,49,1,1,1,,
3053816,1,1,2,1,4,730,820,1,2,1,16.60471417,47,3,1,1,079,074
3053816,1,2,2,1,4,1630,1720,2,1,1,16.60471417,47,3,1,1,074,079
3053816,1,3,2,1,4,1930,2005,1,9,20,6.289078315,47,3,1,1,092,074
3053816,1,4,2,1,4,2010,2045,9,1,20,6.289078315,47,3,1,1,074,092
3053816,1,5,2,1,4,2115,2120,1,10,11,1.768902749,47,3,1,1,007,074
3053816,1,6,2,1,4,2125,2130,10,1,11,1.768902749,47,3,1,1,074,007
3054000,1,1,2,1,4,750,755,1,2,11,1.81301422,54,2,1,1,074,074
3054000,1,2,2,1,4,1500,1510,2,1,11,1.81301422,54,2,1,1,074,074
3054052,1,1,2,1,4,740,755,1,2,11,1.075265603,41,3,1,1,092,074
3054052,1,2,2,1,4,1500,1515,2,10,11,5.222351904,41,3,1,1,074,092
3054052,1,3,2,1,4,1630,1640,10,1,11,4.248167435,41,3,1,1,074,074
3054052,1,4,2,1,4,1720,1730,1,7,11,0.840425335,41,3,1,1,092,074
3054052,1,5,2,1,4,1735,1745,7,1,11,0.840425335,41,3,1,1,074,092
3054052,1,6,2,1,4,1815,1830,1,10,24,0.826343549,41,3,1,1,092,074
3054052,1,7,2,1,4,1835,1840,10,5,24,0.276477293,41,3,1,1,092,092
3054052,1,8,2,1,4,1850,1900,5,1,24,0.562726556,41,3,1,1,074,092
3054052,1,9,2,1,4,1915,1935,1,5,14,2.604930728,41,3,1,1,074,074
3054052,1,10,2,1,4,2030,2035,5,1,14,2.604930728,41,3,1,1,074,074
3054062,1,1,2,1,4,930,940,1,2,11,3.315945571,42,2,1,1,074,074
3054062,1,2,2,1,4,1400,1420,2,1,11,3.315945571,42,2,1,1,074,074
3054095,1,1,2,1,4,930,935,1,2,24,0.261146333,24,1,1,0,074,074
3054095,1,2,2,1,4,1400,1405,2,1,24,0.261146333,24,1,1,0,074,074
3054095,1,3,2,1,4,1645,1650,1,2,24,0.261146333,24,1,1,0,074,074
3054095,1,4,2,1,4,2030,2035,2,1,24,0.261146333,24,1,1,0,074,074
3054222,1,1,2,1,4,900,910,1,2,11,3.942392322,40,2,1,1,007,074
3054222,1,2,2,1,4,1630,1640,2,1,11,3.942392322,40,2,1,1,074,007
3054239,1,1,2,1,4,700,730,1,2,11,14.11758263,34,2,1,1,080,074
3054239,1,2,2,1,4,1500,1530,2,1,11,14.11758263,34,2,1,1,074,080
3054258,1,1,2,1,5,620,700,1,2,14,20.48595015,44,2,1,1,079,074
3054258,1,2,2,1,5,1600,1730,2,1,2,20.48595015,44,2,1,1,074,079
3054490,1,1,1,1,4,700,815,1,2,4,15.56827028,35,2,1,1,079,074
3054490,1,2,1,1,4,1500,1620,2,1,4,15.56827028,35,2,1,1,074,079
3054494,1,1,2,1,4,700,800,1,2,11,27.98129713,37,2,1,1,006,074
3054494,1,2,2,1,4,1500,1600,2,1,11,27.98129713,37,2,1,1,074,006
3054497,1,1,1,1,4,0,30,1,2,11,25.02173921,38,1,1,1,079,074
3054497,1,2,1,1,4,1000,1030,2,3,11,9.998356138,38,1,1,1,079,079
3054497,1,3,1,1,4,1430,1500,3,1,11,15.07185978,38,1,1,1,074,079
3054502,1,1,1,1,4,800,900,1,2,2,18.85227218,39,1,1,1,079,074
3054502,1,2,1,1,4,1700,1800,2,1,2,18.85227218,39,1,1,1,074,079
3055032,1,1,1,1,4,800,830,1,10,11,9.613765223,50,2,1,1,079,074
3055032,1,2,1,1,4,1100,1120,10,1,11,9.613765223,50,2,1,1,074,079
3055032,1,3,1,1,4,1638,1650,1,2,12,1.948911038,50,2,1,1,074,074
3055032,1,4,1,1,4,2100,2130,2,1,11,1.948911038,50,2,1,1,074,074
3055049,1,1,2,1,4,840,900,1,10,24,1.27742136,43,1,1,1,074,074
3055049,1,2,2,1,4,905,925,10,1,24,1.27742136,43,1,1,1,074,074
3055049,1,3,2,1,4,1100,1130,1,5,24,1.034110225,43,1,1,1,074,074
3055049,1,4,2,1,4,1230,1300,5,1,24,1.034110225,43,1,1,1,074,074
3055049,1,5,2,1,4,1350,1400,1,7,24,0.608252154,43,1,1,1,074,074
3055049,1,6,2,1,4,1405,1415,7,1,24,0.608252154,43,1,1,1,074,074
3055049,1,7,2,1,4,1645,1700,1,7,24,1.038989538,43,1,1,1,074,074
3055049,1,8,2,1,4,1800,1815,7,1,24,1.038989538,43,1,1,1,074,074
3055077,1,1,1,1,4,1100,1130,1,6,11,4.300879763,51,2,1,1,074,074
3055077,1,2,1,1,4,1230,1255,6,1,11,4.300879763,51,2,1,1,074,074
